,IsHomeTeamRegulars,AwayTeamLast1Match,TotalGoalsDifference,Difference1MatchPoints,DifferenceInShoots,DifferenceInCorners,DifferenceInLastYearPosition,HomeTeamShootsMade,HomeTeamTargetShootsMade,AwayTeamTargetShootsMade,HomeTeamCorners,FTR
2610,0.0,1.0,-2.305198856883304,-1.4858563898424724,-3.080509764308016,-1.1496934368384957,1.8609499104056562,0.13503086419753085,0.11824324324324326,0.2759009009009009,0.5796610169491525,0.0
2611,1.0,0.3333333333333333,-0.7753021830786038,1.1894958246662537,-1.990547737974269,-0.3621050370206356,0.12160364577402932,0.35108024691358025,0.3153153153153153,0.2364864864864865,0.7559322033898305,1.0
2612,0.0,0.0,1.1917078260988672,1.7245662675679985,0.03950653607233258,-0.8661616129040658,-0.499591448737266,0.2700617283950617,0.19707207207207209,0.5123873873873874,0.4745762711864406,0.0
2613,0.0,0.0,-0.11963218001944685,0.11935493886276302,0.02588201074316076,-0.8661616129040658,0.7427987402853246,0.2700617283950617,0.19707207207207209,0.2364864864864865,0.576271186440678,1.0
2614,1.0,1.0,1.14799649256159,-0.9507859469407272,1.034096885101876,0.5514975067680818,-0.2511134109327478,0.7021604938271605,0.5123873873873874,0.15765765765765766,0.7118644067796609,0.0
2615,0.0,1.0,0.492326489502433,0.11935493886276302,-0.151236818536073,-0.4251121090060643,0.24584266467628835,0.4861111111111111,0.43355855855855857,0.11824324324324326,0.6338983050847458,0.0
2616,0.0,0.0,0.492326489502433,0.6544253817645083,0.3392460933141128,-1.7167570847073546,1.2397548158943608,0.3240740740740741,0.19707207207207209,0.07882882882882883,0.5559322033898305,0.0
2617,1.0,1.0,-0.0322095129448926,-1.4858563898424724,-0.014991565244354726,-0.803154540918637,-0.623830467639525,0.35108024691358025,0.2759009009009009,0.11824324324324326,0.583050847457627,0.0
2618,0.0,0.3333333333333333,0.44861515596515583,-0.4157155040389821,0.8433535304934704,-0.3621050370206356,-0.12687439203048878,0.40509259259259256,0.2364864864864865,0.3547297297297297,0.5389830508474576,0.0
2619,0.0,1.0,-4.18478619898622,-1.4858563898424724,-2.3856589725202526,-2.2208136605907853,1.7367108915033969,0.3240740740740741,0.3941441441441441,0.43355855855855857,0.4745762711864406,0.0
2620,0.0,0.3333333333333333,1.7162438285461925,0.11935493886276302,0.18937631469322266,1.0870576186442265,-0.8723085054440431,0.3888888888888888,0.20270270270270271,0.20270270270270271,0.6915254237288135,0.0
2621,0.0,0.0,2.896449834052675,1.7245662675679985,1.1839666637227662,1.0555540826515122,-0.996547524346302,0.6944444444444444,0.5675675675675675,0.1216216216216216,0.6033898305084745,1.0
2622,0.0,1.0,0.011501820592384537,-0.9507859469407272,-0.02861609057352655,0.6145045787535106,-1.3692645810530792,0.1111111111111111,0.08108108108108109,0.16216216216216214,0.6644067796610169,1.0
2623,0.0,0.3333333333333333,-0.3381888477058325,1.1894958246662537,0.5027403972641747,-0.04706967709349162,-0.002635373128229737,0.25,0.24324324324324326,0.0,0.583050847457627,1.0
2624,1.0,0.3333333333333333,2.546759165754458,-0.4157155040389821,2.7371625512483537,1.4335965145640848,-1.7419816377598565,0.2222222222222222,0.16216216216216214,0.20270270270270271,0.8067796610169491,1.0
2625,0.0,0.0,-1.2998381855259291,0.11935493886276302,-1.2275743195406472,1.0240505466587977,0.3700816835785474,0.3055555555555555,0.28378378378378377,0.32432432432432434,0.6745762711864406,1.0
2626,0.0,0.3333333333333333,-1.474683519675038,0.11935493886276302,-1.7453062820491767,0.07894446687736595,0.3700816835785474,0.3611111111111111,0.24324324324324326,0.28378378378378377,0.759322033898305,0.0
2627,1.0,0.3333333333333333,0.8857284913379272,1.1894958246662537,1.5790778982687492,1.1500646906296552,-0.2511134109327478,0.3055555555555555,0.08108108108108109,0.16216216216216214,0.7355932203389829,1.0
2628,1.0,0.0,1.5851098279343612,0.6544253817645083,2.791660652565042,2.2211849143819444,-1.3692645810530792,0.6388888888888888,0.40540540540540543,0.1216216216216216,0.7220338983050847,1.0
2629,0.0,1.0,-2.305198856883304,-0.9507859469407272,-0.8188385596654925,-0.8976651488967802,1.3639938347966198,0.3611111111111111,0.20270270270270271,0.3648648648648649,0.6847457627118644,0.0
2630,0.0,1.0,-1.0375701843022669,-1.4858563898424724,-1.3501950475031936,-0.1730838210643492,0.9912767780898426,0.4282407407407407,0.375,0.375,0.6169491525423728,1.0
2631,1.0,1.0,2.503047832217181,0.11935493886276302,1.2929628663561408,1.2130717626150842,-0.623830467639525,0.5424382716049383,0.5,0.16666666666666666,0.8033898305084746,0.0
2632,0.0,0.0,-1.5621061867495922,0.11935493886276302,-0.3828537491319941,-2.756373772466929,1.2397548158943608,0.17129629629629628,0.08333333333333333,0.2916666666666667,0.4949152542372881,0.0
2633,1.0,0.0,1.672532495008915,0.11935493886276302,-0.151236818536073,-0.5826297889696362,-0.8723085054440431,0.5709876543209876,0.4583333333333333,0.08333333333333333,0.623728813559322,1.0
2634,0.0,0.0,-0.6878795160040496,1.7245662675679985,0.38011966930162827,1.8431424824693718,-0.2511134109327478,0.5424382716049383,0.625,0.08333333333333333,0.6983050847457627,1.0
2635,0.0,1.0,1.4102644937852526,-1.4858563898424724,1.4973307462937182,-0.04706967709349162,-1.120786543248561,0.4282407407407407,0.4166666666666667,0.16666666666666666,0.583050847457627,0.0
2636,0.0,1.0,-2.786023525793352,-1.4858563898424724,-1.7589308073783485,-1.4647287967656393,1.7367108915033969,0.371141975308642,0.20833333333333331,0.3333333333333333,0.6033898305084745,0.0
2637,1.0,1.0,-1.2998381855259291,0.11935493886276302,-1.3774440981615377,-0.04706967709349162,0.24584266467628835,0.17129629629629628,0.125,0.5,0.7559322033898305,0.0
2638,0.0,0.0,-1.2124155184513752,0.11935493886276302,0.13487821337653536,-0.5196227169842075,0.4943207024808065,0.4567901234567901,0.3333333333333333,0.3333333333333333,0.6610169491525424,0.0
2639,0.0,1.0,-3.092002860554292,0.11935493886276302,-3.066885238978844,-2.1893101245980704,2.109427948210174,0.4282407407407407,0.25,0.25,0.583050847457627,0.0
2640,0.0,0.0,-0.2070548470940011,0.11935493886276302,-0.06948966656104202,0.17345507485550912,-0.12687439203048878,0.061728395061728385,0.061936936936936936,0.05067567567567568,0.05423728813559321,0.0
2641,0.0,1.0,-0.2944775141685554,-1.4858563898424724,-0.4509763757778532,-0.6456368609550651,0.7427987402853246,0.0308641975308642,0.028153153153153157,0.08445945945945946,0.050847457627118633,0.0
2642,1.0,0.0,0.18634715474149308,1.7245662675679985,0.28474799199742545,0.8980364026879402,-1.120786543248561,0.09645061728395063,0.08445945945945946,0.022522522522522518,0.16610169491525426,1.0
2643,1.0,0.0,0.05521315412966167,1.7245662675679985,0.02588201074316076,0.01593739489193716,-0.2511134109327478,0.06944444444444445,0.061936936936936936,0.022522522522522518,0.08135593220338982,1.0
